data,produto,preco_venda,custo,margem,canal,cidade,quantidade
2024-11-29,Rede Viagem,128,59.05,68.95,Loja Física,João Pessoa-PB,3
2024-11-29,Rede Casal,161,84.54,76.46,WhatsApp,Brejo do Cruz-PB,3
2024-11-29,Rede Infantil,74,36.75,37.25,Site,Fortaleza-CE,1
2024-11-29,Rede Tradicional,99,55.53,43.47,Site,João Pessoa-PB,4
2024-11-29,Rede Luxo,237,123.92,113.08,WhatsApp,João Pessoa-PB,3
2024-11-29,Rede Tradicional,82,50.82,31.18,Loja Física,Jardim de Piranhas-RN,2
2024-11-29,Rede Casal,145,85.43,59.57,Loja Física,João Pessoa-PB,1
2024-11-29,Rede Tradicional,86,54.21,31.79,Instagram,São Bento-PB,3
2024-11-29,Rede Infantil,92,45.06,46.94,WhatsApp,Fortaleza-CE,4
2024-11-29,Rede Viagem,129,71.4,57.6,Marketplace,Jardim de Piranhas-RN,3
2024-11-29,Rede Tradicional,92,51.03,40.97,Marketplace,Jardim de Piranhas-RN,2
2024-11-29,Rede Luxo,211,104.56,106.44,WhatsApp,Brejo do Cruz-PB,2
2024-11-29,Rede Infantil,83,40.72,42.28,Loja Física,São Bento-PB,2
2024-11-29,Rede Infantil,63,34.77,28.23,WhatsApp,João Pessoa-PB,3
2024-11-30,Rede Casal,158,70.95,87.05,WhatsApp,São Bento-PB,1
2024-11-30,Rede Viagem,105,59.62,45.38,Loja Física,Brejo do Cruz-PB,1
2024-11-30,Rede Casal,147,70.7,76.3,Site,Brejo do Cruz-PB,3
2024-11-30,Rede Luxo,218,112.2,105.8,Marketplace,São Bento-PB,3
2024-11-30,Rede Casal,141,73.6,67.4,Site,João Pessoa-PB,2
2024-11-30,Rede Tradicional,89,56.56,32.44,WhatsApp,João Pessoa-PB,2
2024-11-30,Rede Tradicional,104,43.41,60.59,Loja Física,João Pessoa-PB,1
2024-11-30,Rede Tradicional,110,49.35,60.65,Site,Fortaleza-CE,4
2024-11-30,Rede Tradicional,101,45.35,55.65,WhatsApp,Fortaleza-CE,1
2024-11-30,Rede Viagem,119,54.67,64.33,Site,João Pessoa-PB,3
2024-11-30,Rede Luxo,232,112.89,119.11,Instagram,João Pessoa-PB,4
2024-11-30,Rede Tradicional,92,53.33,38.67,Site,Brejo do Cruz-PB,4
2024-11-30,Rede Infantil,75,37.79,37.21,Instagram,Fortaleza-CE,1
2024-11-30,Rede Casal,155,66.77,88.23,Loja Física,São Bento-PB,2
2024-11-30,Rede Tradicional,80,54.51,25.49,Loja Física,João Pessoa-PB,1
2024-11-30,Rede Infantil,88,44.97,43.03,WhatsApp,João Pessoa-PB,4
2024-11-30,Rede Viagem,122,52.4,69.6,Loja Física,João Pessoa-PB,2
2024-11-30,Rede Luxo,212,108.24,103.76,Marketplace,João Pessoa-PB,3
2024-11-30,Rede Casal,161,83.21,77.79,Site,Fortaleza-CE,3
2024-12-01,Rede Luxo,234,114.36,119.64,Loja Física,Fortaleza-CE,2
2024-12-01,Rede Viagem,113,55.57,57.43,WhatsApp,Jardim de Piranhas-RN,3
2024-12-01,Rede Viagem,120,58.53,61.47,WhatsApp,Jardim de Piranhas-RN,4
2024-12-01,Rede Luxo,239,130.82,108.18,Instagram,Jardim de Piranhas-RN,3
2024-12-01,Rede Casal,164,89.99,74.01,Marketplace,São Bento-PB,4
2024-12-01,Rede Viagem,111,57.64,53.36,Marketplace,João Pessoa-PB,3
2024-12-01,Rede Viagem,131,62.0,69.0,Instagram,Jardim de Piranhas-RN,3
2024-12-01,Rede Tradicional,89,41.47,47.53,Instagram,Fortaleza-CE,4
2024-12-01,Rede Casal,139,67.58,71.42,Loja Física,São Bento-PB,4
2024-12-01,Rede Infantil,85,38.2,46.8,Loja Física,São Bento-PB,3
2024-12-01,Rede Casal,150,88.32,61.68,Site,Fortaleza-CE,4
2024-12-01,Rede Casal,153,69.45,83.55,Marketplace,Fortaleza-CE,1
2024-12-01,Rede Tradicional,82,47.69,34.31,WhatsApp,São Bento-PB,1
2024-12-01,Rede Tradicional,114,41.97,72.03,Site,Fortaleza-CE,2
2024-12-01,Rede Tradicional,98,48.62,49.38,Site,Jardim de Piranhas-RN,4
2024-12-01,Rede Infantil,64,33.43,30.57,Instagram,Brejo do Cruz-PB,1
2024-12-01,Rede Tradicional,95,44.04,50.96,Instagram,Fortaleza-CE,1
2024-12-01,Rede Viagem,116,55.86,60.14,WhatsApp,Jardim de Piranhas-RN,1
2024-12-02,Rede Luxo,229,122.13,106.87,Instagram,Jardim de Piranhas-RN,3
2024-12-02,Rede Viagem,114,53.19,60.81,Loja Física,São Bento-PB,1
2024-12-02,Rede Infantil,60,33.97,26.03,Marketplace,Fortaleza-CE,3
2024-12-02,Rede Casal,138,84.99,53.01,Site,Brejo do Cruz-PB,4
2024-12-02,Rede Luxo,222,100.26,121.74,Instagram,Jardim de Piranhas-RN,1
2024-12-02,Rede Viagem,104,71.49,32.51,Site,Jardim de Piranhas-RN,1
2024-12-02,Rede Infantil,93,36.89,56.11,Loja Física,Jardim de Piranhas-RN,3
2024-12-02,Rede Infantil,87,33.76,53.24,Instagram,Fortaleza-CE,1
2024-12-02,Rede Tradicional,95,56.32,38.68,Marketplace,Jardim de Piranhas-RN,1
2024-12-02,Rede Luxo,233,130.5,102.5,WhatsApp,Jardim de Piranhas-RN,1
2024-12-02,Rede Tradicional,80,58.45,21.55,WhatsApp,Brejo do Cruz-PB,4
2024-12-02,Rede Viagem,108,58.65,49.35,Instagram,São Bento-PB,2
2024-12-02,Rede Viagem,134,67.39,66.61,WhatsApp,Fortaleza-CE,4
2024-12-03,Rede Casal,142,73.96,68.04,WhatsApp,João Pessoa-PB,2
2024-12-03,Rede Tradicional,90,42.58,47.42,Instagram,João Pessoa-PB,4
2024-12-03,Rede Luxo,227,106.85,120.15,Instagram,João Pessoa-PB,3
2024-12-03,Rede Infantil,70,34.84,35.16,Instagram,Fortaleza-CE,1
2024-12-03,Rede Tradicional,88,51.8,36.2,Site,Jardim de Piranhas-RN,1
2024-12-03,Rede Luxo,229,130.78,98.22,Site,Jardim de Piranhas-RN,3
2024-12-03,Rede Luxo,227,119.7,107.3,Loja Física,Brejo do Cruz-PB,3
2024-12-03,Rede Casal,130,65.28,64.72,Site,Jardim de Piranhas-RN,3
2024-12-03,Rede Infantil,72,43.16,28.84,Instagram,São Bento-PB,3
2024-12-03,Rede Viagem,112,69.54,42.46,Site,Jardim de Piranhas-RN,2
2024-12-03,Rede Infantil,76,40.88,35.12,Marketplace,Jardim de Piranhas-RN,2
2024-12-03,Rede Viagem,121,62.52,58.48,WhatsApp,São Bento-PB,3
2024-12-03,Rede Infantil,62,35.45,26.55,Site,São Bento-PB,1
2024-12-03,Rede Casal,150,83.71,66.29,Marketplace,Jardim de Piranhas-RN,3
2024-12-03,Rede Casal,143,77.71,65.29,Loja Física,Fortaleza-CE,1
2024-12-03,Rede Luxo,226,132.24,93.76,Loja Física,João Pessoa-PB,3
2024-12-03,Rede Tradicional,101,57.25,43.75,Marketplace,Jardim de Piranhas-RN,1
2024-12-04,Rede Infantil,70,42.92,27.08,WhatsApp,João Pessoa-PB,1
2024-12-04,Rede Tradicional,98,48.75,49.25,Loja Física,João Pessoa-PB,2
2024-12-04,Rede Luxo,214,107.4,106.6,Marketplace,Fortaleza-CE,3
2024-12-04,Rede Tradicional,82,53.84,28.16,Loja Física,Jardim de Piranhas-RN,2
2024-12-04,Rede Infantil,78,38.42,39.58,Instagram,São Bento-PB,1
2024-12-04,Rede Tradicional,105,43.14,61.86,Site,João Pessoa-PB,2
2024-12-04,Rede Luxo,225,134.86,90.14,Instagram,João Pessoa-PB,1
2024-12-04,Rede Viagem,130,54.89,75.11,Instagram,Jardim de Piranhas-RN,1
2024-12-04,Rede Infantil,61,38.87,22.13,Loja Física,Jardim de Piranhas-RN,2
2024-12-05,Rede Infantil,77,37.75,39.25,Site,João Pessoa-PB,1
2024-12-05,Rede Infantil,72,37.56,34.44,Instagram,Fortaleza-CE,4
2024-12-05,Rede Tradicional,87,42.15,44.85,Site,São Bento-PB,1
2024-12-05,Rede Casal,151,81.45,69.55,Marketplace,Fortaleza-CE,4
2024-12-05,Rede Casal,138,72.37,65.63,WhatsApp,São Bento-PB,1
2024-12-05,Rede Casal,149,74.98,74.02,Marketplace,São Bento-PB,4
2024-12-05,Rede Viagem,100,67.05,32.95,Instagram,São Bento-PB,1
2024-12-05,Rede Viagem,115,54.3,60.7,Instagram,Brejo do Cruz-PB,2
2024-12-05,Rede Infantil,94,36.57,57.43,WhatsApp,Fortaleza-CE,3
2024-12-05,Rede Luxo,218,123.75,94.25,Loja Física,João Pessoa-PB,4
2024-12-05,Rede Infantil,64,31.81,32.19,Site,Jardim de Piranhas-RN,3
2024-12-05,Rede Luxo,235,127.52,107.48,Site,Jardim de Piranhas-RN,4
2024-12-05,Rede Luxo,230,129.23,100.77,Loja Física,João Pessoa-PB,1
2024-12-05,Rede Infantil,69,37.53,31.47,Instagram,São Bento-PB,1
2024-12-05,Rede Viagem,106,52.37,53.63,Marketplace,João Pessoa-PB,1
2024-12-05,Rede Casal,157,82.97,74.03,Instagram,Brejo do Cruz-PB,2
2024-12-05,Rede Viagem,117,64.87,52.13,Site,Brejo do Cruz-PB,1
2024-12-06,Rede Infantil,73,36.05,36.95,Marketplace,São Bento-PB,3
2024-12-06,Rede Viagem,115,57.44,57.56,Instagram,São Bento-PB,1
2024-12-06,Rede Infantil,68,34.06,33.94,Instagram,Fortaleza-CE,4
2024-12-06,Rede Casal,139,71.97,67.03,Loja Física,João Pessoa-PB,4
2024-12-06,Rede Luxo,217,114.3,102.7,Instagram,Brejo do Cruz-PB,3
2024-12-06,Rede Casal,138,80.5,57.5,Loja Física,João Pessoa-PB,1
2024-12-06,Rede Tradicional,101,53.39,47.61,Site,Brejo do Cruz-PB,4
2024-12-06,Rede Luxo,235,117.38,117.62,Instagram,Fortaleza-CE,2
2024-12-06,Rede Viagem,122,65.7,56.3,WhatsApp,São Bento-PB,3
2024-12-06,Rede Viagem,129,68.64,60.36,Loja Física,São Bento-PB,1
2024-12-06,Rede Tradicional,108,54.85,53.15,WhatsApp,Jardim de Piranhas-RN,3
2024-12-06,Rede Casal,137,78.16,58.84,Loja Física,João Pessoa-PB,2
2024-12-06,Rede Luxo,211,122.1,88.9,WhatsApp,Brejo do Cruz-PB,2
2024-12-06,Rede Viagem,128,65.18,62.82,Site,Jardim de Piranhas-RN,1
2024-12-06,Rede Infantil,65,31.88,33.12,WhatsApp,Brejo do Cruz-PB,3
2024-12-06,Rede Viagem,110,71.15,38.85,Instagram,Jardim de Piranhas-RN,1
2024-12-06,Rede Infantil,62,36.2,25.8,Instagram,João Pessoa-PB,4
2024-12-06,Rede Luxo,225,132.83,92.17,WhatsApp,Brejo do Cruz-PB,1
2024-12-07,Rede Tradicional,93,48.13,44.87,Instagram,João Pessoa-PB,2
2024-12-07,Rede Infantil,89,41.07,47.93,WhatsApp,Fortaleza-CE,1
2024-12-07,Rede Luxo,233,100.74,132.26,Marketplace,João Pessoa-PB,2
2024-12-07,Rede Casal,155,80.08,74.92,WhatsApp,Fortaleza-CE,1
2024-12-07,Rede Tradicional,84,41.88,42.12,WhatsApp,Jardim de Piranhas-RN,1
2024-12-07,Rede Viagem,124,49.86,74.14,WhatsApp,São Bento-PB,2
2024-12-07,Rede Infantil,78,42.25,35.75,Site,João Pessoa-PB,1
2024-12-07,Rede Infantil,62,43.69,18.31,WhatsApp,Brejo do Cruz-PB,3
2024-12-07,Rede Viagem,105,51.59,53.41,Instagram,Jardim de Piranhas-RN,1
2024-12-07,Rede Viagem,111,64.69,46.31,Instagram,Fortaleza-CE,3
2024-12-07,Rede Tradicional,87,57.36,29.64,Instagram,Fortaleza-CE,2
2024-12-07,Rede Luxo,222,141.58,80.42,WhatsApp,São Bento-PB,3
2024-12-07,Rede Luxo,222,121.96,100.04,Instagram,São Bento-PB,1
2024-12-07,Rede Viagem,104,70.18,33.82,Loja Física,Fortaleza-CE,2
2024-12-08,Rede Infantil,62,34.73,27.27,Instagram,Fortaleza-CE,1
2024-12-08,Rede Viagem,109,59.55,49.45,Site,Brejo do Cruz-PB,3
2024-12-08,Rede Luxo,244,129.05,114.95,WhatsApp,Fortaleza-CE,2
2024-12-08,Rede Luxo,212,99.23,112.77,Instagram,São Bento-PB,2
2024-12-08,Rede Viagem,118,66.35,51.65,Site,Jardim de Piranhas-RN,2
2024-12-08,Rede Luxo,244,135.21,108.79,Loja Física,Fortaleza-CE,4
2024-12-08,Rede Luxo,222,122.8,99.2,Marketplace,São Bento-PB,3
2024-12-08,Rede Casal,131,78.63,52.37,Site,Fortaleza-CE,4
2024-12-08,Rede Luxo,239,102.33,136.67,Loja Física,João Pessoa-PB,1
2024-12-08,Rede Luxo,239,122.3,116.7,WhatsApp,Brejo do Cruz-PB,1
2024-12-08,Rede Luxo,233,100.7,132.3,Loja Física,Fortaleza-CE,4
2024-12-08,Rede Infantil,76,36.94,39.06,Site,João Pessoa-PB,4
2024-12-08,Rede Infantil,88,35.64,52.36,Marketplace,Jardim de Piranhas-RN,2
2024-12-08,Rede Tradicional,102,42.97,59.03,Instagram,João Pessoa-PB,3
2024-12-08,Rede Infantil,72,39.59,32.41,Marketplace,Jardim de Piranhas-RN,4
2024-12-08,Rede Viagem,109,71.44,37.56,Loja Física,Fortaleza-CE,1
2024-12-08,Rede Infantil,85,38.13,46.87,Site,Jardim de Piranhas-RN,1
2024-12-08,Rede Tradicional,107,56.55,50.45,Instagram,Brejo do Cruz-PB,1
2024-12-09,Rede Infantil,91,38.61,52.39,Marketplace,São Bento-PB,1
2024-12-09,Rede Infantil,68,40.38,27.62,Instagram,Brejo do Cruz-PB,1
2024-12-09,Rede Casal,138,89.48,48.52,Instagram,Fortaleza-CE,3
2024-12-09,Rede Viagem,127,59.43,67.57,Site,João Pessoa-PB,4
2024-12-09,Rede Casal,144,82.63,61.37,Marketplace,Brejo do Cruz-PB,3
2024-12-09,Rede Luxo,218,113.46,104.54,Marketplace,Brejo do Cruz-PB,2
2024-12-09,Rede Infantil,65,37.42,27.58,WhatsApp,São Bento-PB,1
2024-12-09,Rede Tradicional,98,44.13,53.87,Loja Física,Brejo do Cruz-PB,4
2024-12-09,Rede Infantil,65,43.35,21.65,Instagram,São Bento-PB,1
2024-12-09,Rede Infantil,89,32.78,56.22,WhatsApp,Fortaleza-CE,4
2024-12-09,Rede Tradicional,88,56.96,31.04,Site,São Bento-PB,4
2024-12-09,Rede Viagem,102,56.21,45.79,WhatsApp,Jardim de Piranhas-RN,4
2024-12-09,Rede Luxo,222,138.25,83.75,Site,Jardim de Piranhas-RN,2
2024-12-09,Rede Viagem,110,69.45,40.55,WhatsApp,Fortaleza-CE,1
2024-12-10,Rede Tradicional,104,50.14,53.86,Loja Física,São Bento-PB,1
2024-12-10,Rede Tradicional,88,53.81,34.19,WhatsApp,São Bento-PB,2
2024-12-10,Rede Viagem,113,51.55,61.45,Loja Física,São Bento-PB,1
2024-12-10,Rede Infantil,69,33.77,35.23,Loja Física,João Pessoa-PB,4
2024-12-10,Rede Tradicional,97,42.24,54.76,Instagram,João Pessoa-PB,4
2024-12-10,Rede Casal,149,63.84,85.16,Marketplace,Jardim de Piranhas-RN,1
2024-12-10,Rede Luxo,219,127.67,91.33,Site,João Pessoa-PB,3
2024-12-10,Rede Casal,135,68.21,66.79,Loja Física,Brejo do Cruz-PB,2
2024-12-10,Rede Luxo,237,132.6,104.4,Instagram,João Pessoa-PB,1
2024-12-10,Rede Tradicional,92,51.69,40.31,WhatsApp,Brejo do Cruz-PB,3
2024-12-10,Rede Casal,152,63.32,88.68,Site,Brejo do Cruz-PB,3
2024-12-10,Rede Tradicional,97,52.86,44.14,Instagram,Brejo do Cruz-PB,3
2024-12-10,Rede Viagem,116,70.22,45.78,Instagram,João Pessoa-PB,1
2024-12-10,Rede Casal,131,82.84,48.16,Marketplace,Jardim de Piranhas-RN,2
2024-12-10,Rede Viagem,125,70.47,54.53,Instagram,João Pessoa-PB,4
2024-12-11,Rede Casal,148,90.84,57.16,Marketplace,São Bento-PB,1
2024-12-11,Rede Infantil,76,42.83,33.17,WhatsApp,Brejo do Cruz-PB,4
2024-12-11,Rede Viagem,111,51.13,59.87,Marketplace,Jardim de Piranhas-RN,2
2024-12-11,Rede Infantil,63,40.88,22.12,Site,São Bento-PB,4
2024-12-11,Rede Viagem,129,55.1,73.9,WhatsApp,Fortaleza-CE,4
2024-12-11,Rede Viagem,134,51.0,83.0,WhatsApp,São Bento-PB,3
2024-12-11,Rede Infantil,74,35.3,38.7,Loja Física,Fortaleza-CE,1
2024-12-11,Rede Casal,139,81.64,57.36,Site,Jardim de Piranhas-RN,3
2024-12-11,Rede Casal,156,87.68,68.32,Marketplace,Jardim de Piranhas-RN,4
2024-12-11,Rede Infantil,69,36.03,32.97,WhatsApp,São Bento-PB,4
2024-12-11,Rede Casal,140,86.81,53.19,Site,João Pessoa-PB,2
2024-12-11,Rede Casal,138,69.93,68.07,WhatsApp,João Pessoa-PB,4
2024-12-11,Rede Casal,145,64.74,80.26,Instagram,São Bento-PB,1
2024-12-12,Rede Casal,158,68.78,89.22,Marketplace,Jardim de Piranhas-RN,1
2024-12-12,Rede Viagem,129,54.51,74.49,Site,Brejo do Cruz-PB,1
2024-12-12,Rede Infantil,65,35.27,29.73,WhatsApp,Jardim de Piranhas-RN,4
2024-12-12,Rede Infantil,68,35.37,32.63,WhatsApp,Fortaleza-CE,1
2024-12-12,Rede Viagem,114,70.5,43.5,Instagram,João Pessoa-PB,2
2024-12-12,Rede Viagem,116,67.54,48.46,Marketplace,Brejo do Cruz-PB,1
2024-12-12,Rede Luxo,214,132.08,81.92,WhatsApp,Brejo do Cruz-PB,1
2024-12-12,Rede Viagem,132,51.99,80.01,Instagram,Fortaleza-CE,2
2024-12-12,Rede Infantil,94,41.79,52.21,WhatsApp,Jardim de Piranhas-RN,4
2024-12-12,Rede Infantil,61,41.92,19.08,Instagram,Jardim de Piranhas-RN,1
2024-12-13,Rede Luxo,218,123.52,94.48,Loja Física,João Pessoa-PB,1
2024-12-13,Rede Casal,144,84.98,59.02,Loja Física,João Pessoa-PB,3
2024-12-13,Rede Luxo,228,111.19,116.81,Instagram,Brejo do Cruz-PB,2
2024-12-13,Rede Casal,138,82.98,55.02,Loja Física,Jardim de Piranhas-RN,4
2024-12-13,Rede Casal,147,70.61,76.39,Instagram,João Pessoa-PB,2
2024-12-13,Rede Tradicional,108,46.68,61.32,WhatsApp,Jardim de Piranhas-RN,3
2024-12-13,Rede Viagem,122,65.95,56.05,Site,São Bento-PB,3
2024-12-13,Rede Tradicional,104,42.66,61.34,WhatsApp,Jardim de Piranhas-RN,1
2024-12-13,Rede Viagem,130,58.31,71.69,Loja Física,Fortaleza-CE,4
2024-12-14,Rede Casal,144,76.59,67.41,Instagram,Brejo do Cruz-PB,4
2024-12-14,Rede Infantil,79,34.73,44.27,Loja Física,Fortaleza-CE,1
2024-12-14,Rede Viagem,117,61.22,55.78,Site,João Pessoa-PB,3
2024-12-14,Rede Luxo,219,114.56,104.44,Site,São Bento-PB,3
2024-12-14,Rede Tradicional,100,57.22,42.78,WhatsApp,São Bento-PB,3
2024-12-14,Rede Viagem,110,59.5,50.5,WhatsApp,João Pessoa-PB,4
2024-12-14,Rede Tradicional,81,47.92,33.08,WhatsApp,Fortaleza-CE,1
2024-12-14,Rede Viagem,115,50.53,64.47,Loja Física,Brejo do Cruz-PB,4
2024-12-14,Rede Infantil,70,37.57,32.43,Marketplace,João Pessoa-PB,1
2024-12-14,Rede Casal,144,81.75,62.25,Loja Física,João Pessoa-PB,4
2024-12-14,Rede Luxo,238,99.58,138.42,WhatsApp,São Bento-PB,4
2024-12-14,Rede Tradicional,108,41.43,66.57,Site,Jardim de Piranhas-RN,4
2024-12-14,Rede Infantil,68,40.58,27.42,Site,Fortaleza-CE,3
2024-12-14,Rede Viagem,127,57.41,69.59,Site,São Bento-PB,2
2024-12-14,Rede Luxo,233,101.93,131.07,WhatsApp,Jardim de Piranhas-RN,4
2024-12-15,Rede Infantil,78,35.04,42.96,Site,Jardim de Piranhas-RN,4
2024-12-15,Rede Luxo,243,123.18,119.82,WhatsApp,Jardim de Piranhas-RN,1
2024-12-15,Rede Infantil,70,34.37,35.63,Marketplace,Brejo do Cruz-PB,2
2024-12-15,Rede Infantil,79,43.66,35.34,Site,Jardim de Piranhas-RN,1
2024-12-15,Rede Tradicional,94,46.25,47.75,Site,Fortaleza-CE,3
2024-12-15,Rede Infantil,81,38.95,42.05,Loja Física,Fortaleza-CE,1
2024-12-15,Rede Infantil,87,32.08,54.92,Site,Jardim de Piranhas-RN,4
2024-12-15,Rede Tradicional,81,54.74,26.26,WhatsApp,João Pessoa-PB,3
2024-12-15,Rede Viagem,125,70.3,54.7,WhatsApp,São Bento-PB,3
2024-12-15,Rede Casal,137,83.74,53.26,Site,João Pessoa-PB,1
2024-12-15,Rede Luxo,216,118.18,97.82,Marketplace,Brejo do Cruz-PB,4
2024-12-15,Rede Infantil,88,33.77,54.23,Site,Fortaleza-CE,3
2024-12-15,Rede Tradicional,96,40.88,55.12,Loja Física,João Pessoa-PB,2
2024-12-15,Rede Casal,137,88.71,48.29,Loja Física,São Bento-PB,1
2024-12-16,Rede Casal,154,72.62,81.38,WhatsApp,Fortaleza-CE,3
2024-12-16,Rede Casal,132,64.33,67.67,Instagram,Fortaleza-CE,2
2024-12-16,Rede Luxo,234,108.75,125.25,Marketplace,Jardim de Piranhas-RN,2
2024-12-16,Rede Luxo,220,110.34,109.66,Loja Física,Fortaleza-CE,4
2024-12-16,Rede Viagem,116,63.79,52.21,Instagram,São Bento-PB,4
2024-12-16,Rede Casal,149,69.17,79.83,Site,São Bento-PB,1
2024-12-16,Rede Casal,154,65.21,88.79,Marketplace,Fortaleza-CE,2
2024-12-16,Rede Tradicional,106,47.16,58.84,WhatsApp,Jardim de Piranhas-RN,4
2024-12-16,Rede Casal,133,83.2,49.8,Loja Física,Brejo do Cruz-PB,4
2024-12-16,Rede Casal,154,89.65,64.35,Site,Brejo do Cruz-PB,4
2024-12-16,Rede Infantil,68,34.0,34.0,Site,Fortaleza-CE,3
2024-12-16,Rede Viagem,117,52.63,64.37,Loja Física,Jardim de Piranhas-RN,2
2024-12-16,Rede Casal,134,70.05,63.95,Site,Jardim de Piranhas-RN,3
2024-12-16,Rede Infantil,93,45.19,47.81,Marketplace,Fortaleza-CE,4
2024-12-16,Rede Casal,140,87.76,52.24,Instagram,São Bento-PB,4
2024-12-16,Rede Viagem,113,70.49,42.51,Site,Fortaleza-CE,4
2024-12-16,Rede Casal,146,78.21,67.79,WhatsApp,São Bento-PB,3
2024-12-17,Rede Casal,136,69.26,66.74,WhatsApp,São Bento-PB,3
2024-12-17,Rede Luxo,239,119.56,119.44,Loja Física,João Pessoa-PB,2
2024-12-17,Rede Infantil,90,42.56,47.44,Site,João Pessoa-PB,2
2024-12-17,Rede Infantil,74,39.18,34.82,Marketplace,Fortaleza-CE,4
2024-12-17,Rede Infantil,93,36.0,57.0,Instagram,Brejo do Cruz-PB,3
2024-12-17,Rede Viagem,117,71.24,45.76,Loja Física,João Pessoa-PB,1
2024-12-17,Rede Luxo,210,120.18,89.82,Loja Física,Jardim de Piranhas-RN,4
2024-12-17,Rede Luxo,210,127.84,82.16,Marketplace,Brejo do Cruz-PB,1
2024-12-17,Rede Infantil,80,33.86,46.14,Loja Física,João Pessoa-PB,3
2024-12-17,Rede Infantil,66,40.33,25.67,WhatsApp,São Bento-PB,1
2024-12-17,Rede Infantil,93,33.3,59.7,Site,Fortaleza-CE,4
2024-12-17,Rede Tradicional,105,49.79,55.21,Marketplace,Jardim de Piranhas-RN,2
2024-12-17,Rede Luxo,238,124.25,113.75,WhatsApp,Brejo do Cruz-PB,1
2024-12-17,Rede Luxo,236,106.04,129.96,WhatsApp,Brejo do Cruz-PB,1
2024-12-17,Rede Viagem,105,63.62,41.38,Site,Fortaleza-CE,1
2024-12-17,Rede Tradicional,82,42.22,39.78,Site,Brejo do Cruz-PB,3
2024-12-18,Rede Tradicional,91,53.59,37.41,Instagram,Jardim de Piranhas-RN,1
2024-12-18,Rede Luxo,237,136.31,100.69,Site,São Bento-PB,1
2024-12-18,Rede Viagem,118,58.09,59.91,Marketplace,João Pessoa-PB,1
2024-12-18,Rede Casal,148,67.34,80.66,Loja Física,Jardim de Piranhas-RN,1
2024-12-18,Rede Casal,156,63.57,92.43,Instagram,João Pessoa-PB,3
2024-12-18,Rede Infantil,83,39.16,43.84,WhatsApp,Fortaleza-CE,4
2024-12-18,Rede Luxo,219,136.09,82.91,Site,São Bento-PB,2
2024-12-18,Rede Infantil,78,45.06,32.94,Marketplace,Fortaleza-CE,2
2024-12-18,Rede Casal,159,68.03,90.97,Instagram,João Pessoa-PB,1
2024-12-18,Rede Casal,163,75.67,87.33,Loja Física,Fortaleza-CE,1
2024-12-18,Rede Viagem,100,60.88,39.12,WhatsApp,Brejo do Cruz-PB,3
2024-12-18,Rede Tradicional,92,52.12,39.88,Marketplace,Jardim de Piranhas-RN,1
2024-12-18,Rede Casal,161,79.11,81.89,Instagram,João Pessoa-PB,4
2024-12-19,Rede Viagem,102,71.36,30.64,Instagram,Fortaleza-CE,3
2024-12-19,Rede Tradicional,107,48.11,58.89,Site,Fortaleza-CE,3
2024-12-19,Rede Luxo,216,101.26,114.74,Instagram,Fortaleza-CE,1
2024-12-19,Rede Viagem,129,69.3,59.7,Instagram,Fortaleza-CE,2
2024-12-19,Rede Luxo,221,125.26,95.74,Loja Física,São Bento-PB,3
2024-12-19,Rede Tradicional,89,54.43,34.57,Loja Física,João Pessoa-PB,3
2024-12-19,Rede Casal,142,77.51,64.49,Loja Física,Fortaleza-CE,4
2024-12-19,Rede Viagem,109,59.6,49.4,Instagram,João Pessoa-PB,3
2024-12-19,Rede Infantil,61,40.63,20.37,Marketplace,Jardim de Piranhas-RN,2
2024-12-19,Rede Casal,144,69.98,74.02,Instagram,São Bento-PB,3
2024-12-19,Rede Viagem,111,51.05,59.95,Instagram,Fortaleza-CE,4
2024-12-19,Rede Luxo,229,122.08,106.92,Loja Física,Jardim de Piranhas-RN,2
2024-12-19,Rede Casal,145,69.77,75.23,Loja Física,Brejo do Cruz-PB,3
2024-12-19,Rede Casal,146,71.02,74.98,WhatsApp,João Pessoa-PB,3
2024-12-20,Rede Infantil,74,41.47,32.53,Site,Brejo do Cruz-PB,4
2024-12-20,Rede Tradicional,83,47.38,35.62,Marketplace,São Bento-PB,3
2024-12-20,Rede Casal,141,64.49,76.51,WhatsApp,Brejo do Cruz-PB,4
2024-12-20,Rede Infantil,75,37.55,37.45,Marketplace,São Bento-PB,1
2024-12-20,Rede Luxo,211,115.24,95.76,Loja Física,Jardim de Piranhas-RN,4
2024-12-20,Rede Infantil,64,37.11,26.89,Marketplace,João Pessoa-PB,1
2024-12-20,Rede Viagem,134,63.62,70.38,Instagram,São Bento-PB,3
2024-12-20,Rede Viagem,115,63.91,51.09,WhatsApp,Fortaleza-CE,1
2024-12-20,Rede Viagem,114,55.99,58.01,Instagram,São Bento-PB,4
2024-12-20,Rede Infantil,94,34.79,59.21,Loja Física,Fortaleza-CE,2
2024-12-20,Rede Tradicional,94,57.75,36.25,Instagram,João Pessoa-PB,1
2024-12-20,Rede Luxo,243,107.08,135.92,Instagram,São Bento-PB,2
2024-12-21,Rede Casal,141,67.62,73.38,Instagram,Brejo do Cruz-PB,4
2024-12-21,Rede Casal,152,70.65,81.35,Marketplace,São Bento-PB,2
2024-12-21,Rede Casal,160,73.86,86.14,Instagram,João Pessoa-PB,2
2024-12-21,Rede Casal,152,74.51,77.49,Instagram,Brejo do Cruz-PB,1
